"TIMESTAMP_START","TIMESTAMP_END","DO","TW","COND_WATER","WTD","ALB_1_1_2","NETRAD_1_1_2","SW_IN_1_1_2","SW_OUT_1_1_2","LW_IN_1_1_2","LW_OUT_1_1_2","T_CANOPY","SW_IN_1_1_3","VWC_3_1_1","Ka_3_1_1","TS_3_1_1","BulkEC_3_1_1","VWC_3_2_1","Ka_3_2_1","TS_3_2_1","BulkEC_3_2_1","VWC_3_3_1","Ka_3_3_1","TS_3_3_1","BulkEC_3_3_1","VWC_3_4_1","Ka_3_4_1","TS_3_4_1","BulkEC_3_4_1","VWC_3_5_1","Ka_3_5_1","TS_3_5_1","BulkEC_3_5_1","VWC_3_6_1","Ka_3_6_1","TS_3_6_1","BulkEC_3_6_1","VWC_3_7_1","Ka_3_7_1","TS_3_7_1","BulkEC_3_7_1","VWC_3_8_1","Ka_3_8_1","TS_3_8_1","BulkEC_3_8_1","VWC_3_9_1","Ka_3_9_1","TS_3_9_1","BulkEC_3_9_1","G_3_1_1","TA_1_3_1","RH_1_3_1","LE_1_1_2","H_1_1_2","VPD_1_1_2","PA_1_1_2","TA_1_1_2","RH_1_1_2"
"NAN","NAN",0.141798,0.027899,16917.45,-0.2321576,"NAN","NAN",0,0,0,0,9.828599,268.1957,0,0.8511359,11.38085,0,0.5158948,36.7376,6.926055,1.233009,0.9837987,79.82199,6.020416,1.831489,0.6222911,45.08424,7.029785,1.196032,0.5663167,40.58671,7.216857,2.161225,0.5073601,36.03798,7.258514,2.929009,0.6547399,47.79969,7.029785,5.834554,0.9616649,77.41188,6.698486,8.819931,1.511846,148.2741,6.266174,8.662408,66.63235,8.745,70.673,7.5,76.3,0.37,86.47,8.770001,67.73
"NAN","NAN",0.5744272,0.111956,14377.48,-0.2087118,"NAN","NAN",0,0,0,0,11.16522,405.8762,0,0.9089517,13.0466,0,0.5051347,35.80357,7.739532,1.217611,0.9877586,80.25709,6.081756,1.831013,0.6175033,44.6903,6.988281,1.180925,0.5698094,40.86043,7.216857,2.167673,0.508971,36.20814,7.279357,2.929069,0.6568608,47.97994,7.029785,5.810059,0.8791013,68.74768,6.698486,8.793458,1.52948,150.923,6.245697,8.609147,74.20172,10.166,59.946,29.7,137.6,0.55,86.47,10.23,56.38
"NAN","NAN",-0.5932294,-0.111704,5067.259,-0.2165391,"NAN","NAN",0,0,0,0,11.82066,231.6344,0,0.8560101,11.29122,0,0.4996664,35.23084,7.781524,1.224306,0.9846697,79.91761,6.184173,1.827077,0.6152991,44.50953,6.967529,1.181322,0.5673733,40.66942,7.196075,2.167005,0.5099831,36.29886,7.237701,2.940649,0.6551633,47.83565,7.029785,5.833406,0.8927697,70.14655,6.698486,8.801386,1.530775,151.1184,6.286712,8.674699,86.3471,8.759,71.433,28.2,63.2,0.52,86.46,10.26,59.19
"NAN","NAN",-0.5357956,-0.100677,4972.461,-0.2037606,"NAN","NAN",0,0,0,0,8.650757,60.75766,0,0.8472052,8.884155,0,0.5091368,36.22566,7.300201,1.244576,0.9875748,80.23686,6.286712,1.823548,0.6119705,44.23722,6.967529,1.167999,0.5684577,40.75439,7.175231,2.158802,0.5118004,36.43346,7.258514,2.931514,0.6546982,47.79615,7.009002,5.833012,0.9346044,74.51555,6.698486,8.81583,1.529449,150.9183,6.266174,8.661891,56.48178,7.509,77.715,5.5,-7.6,0.33,86.47,8.49,70.43
"NAN","NAN",-0.4203474,-0.078986,5120.43,-0.199462,"NAN","NAN",0,0,0,0,10.1038,505.5173,0,0.869877,14.00869,0,0.5044864,35.73544,8.713166,1.241596,0.9831975,79.75604,6.368866,1.821967,0.6111548,44.17061,6.967529,1.164673,0.560194,40.10908,7.154418,2.166814,0.5046982,35.75769,7.237701,2.926217,0.6500294,47.40056,7.009002,5.797344,0.9053389,71.44534,6.698486,8.795048,1.523371,150.0026,6.266174,8.670224,27.09068,11.728,59.925,78.1,26.2,0.58,86.42,10.84,56.57
"NAN","NAN",-0.3712652,-0.069796,5315.957,-0.1946553,"NAN","NAN",0,0,0,0,14.05146,578.5454,0,0.8820348,16.85122,0,0.5066051,35.95837,9.899414,1.214413,0.9903508,80.54251,6.512878,1.848406,0.6067543,43.81217,6.946777,1.174812,0.5703087,40.89964,7.175231,2.161878,0.5117602,36.43047,7.237701,2.933271,0.65347,47.69193,7.009002,5.807552,0.9208535,73.0649,6.677856,8.790227,1.539236,152.3985,6.225158,8.690398,87.05146,10.815,57.946,75.9,122.7,0.71,86.38,12.09,50.23
"NAN","NAN",-0.3096333,-0.05824,5502.815,-0.1869488,"NAN","NAN",0,0,0,0,11.97525,327.8922,0,0.8883902,15.06481,0,0.5155655,36.71308,9.660125,1.227974,0.9829122,79.72474,6.636566,1.82928,0.6112373,44.17735,6.946777,1.179183,0.5672998,40.66366,7.154418,2.162922,0.5081836,36.12492,7.216857,2.938246,0.6546261,47.79003,7.009002,5.855926,0.918745,72.84373,6.677856,8.83389,1.530155,151.0247,6.266174,8.640023,113.5884,11.813,53.803,38.9,78,0.7,86.34,11.69,49.34
"NAN","NAN",-0.2603725,-0.049002,5687.133,-0.1815264,"NAN","NAN",0,0,0,0,13.11846,279.7116,0,0.8605011,13.51342,0,0.5088581,36.19619,9.72528,1.234882,0.9863018,80.09686,6.760467,1.833701,0.6018907,43.41772,6.946777,1.161779,0.5679439,40.71412,7.154418,2.152999,0.5082866,36.13579,7.237701,2.930211,0.6595905,48.21243,7.009002,5.826478,0.9234936,73.3423,6.698486,8.796505,1.532609,151.3953,6.266174,8.620835,89.25446,11.322,53.789,42.8,93.9,0.77,86.28,12.36,47.02
"NAN","NAN",-0.1927114,-0.036278,5871.093,-0.1888681,"NAN","NAN",0,0,0,0,11.63288,36.68414,0,0.8754613,10.97866,0,0.5076004,36.06334,9.163147,1.255905,0.9882017,80.30585,6.884613,1.830007,0.6112251,44.17635,6.926055,1.173546,0.5725468,41.07561,7.112854,2.169946,0.5077814,36.08244,7.196075,2.934059,0.649251,47.33478,6.988281,5.841848,0.9411199,75.20788,6.698486,8.78298,1.534991,151.7555,6.286712,8.590341,61.76143,9.533,73.406,-10.2,12.5,0.58,86.28,11.16,56.57
"NAN","NAN",-0.1754276,-0.033044,6036.422,-0.177557,"NAN","NAN",0,0,0,0,10.09624,458.8664,0,0.9259374,13.65438,0,0.542344,38.73277,10.35925,1.276139,0.9848088,79.93288,6.988281,1.820371,0.6060601,43.75576,6.946777,1.165037,0.5621609,40.26221,7.133636,2.168611,0.5056586,35.85868,7.216857,2.93526,0.6588417,48.14859,6.988281,5.824181,0.9185545,72.82379,6.677856,8.782436,1.531576,151.2393,6.286712,8.66463,30.26802,11.039,66.997,88.8,19,0.44,86.29,10.69,66.69
"NAN","NAN",-0.116788,-0.022015,6217.745,-0.1730423,"NAN","NAN",0,0,0,0,12.38867,372.2048,0,0.8794168,14.65374,0,0.5468036,39.07437,10.60171,1.252592,0.9853013,79.98695,7.133636,1.827218,0.6053976,43.70196,6.926055,1.152489,0.5652714,40.50497,7.112854,2.164111,0.510665,36.34933,7.196075,2.913687,0.6554,47.85575,6.988281,5.837409,0.8958853,70.46736,6.698486,8.755276,1.54514,153.2949,6.266174,8.666297,56.91284,11.237,61.747,51.5,58.2,0.6,86.22,11.37,55.92
"NAN","NAN",-0.08052342,-0.015183,6421.681,-0.1706139,"NAN","NAN",0,0,0,0,12.72319,295.1112,0,0.8687367,13.46652,0,0.550072,39.32568,10.35925,1.263944,0.9945518,81.00621,7.237701,1.818877,0.5942053,42.79801,6.946777,1.139931,0.5671597,40.65268,7.112854,2.16306,0.5114558,36.40791,7.196075,2.916006,0.6511174,47.49262,6.988281,5.808802,0.8837265,69.21946,6.677856,8.818883,1.527966,150.6947,6.286712,8.64497,69.83938,10.983,58.587,56,73.9,0.69,86.18,11.75,50.73
"NAN","NAN",-0.08150596,-0.015388,6650.384,-0.1640824,"NAN","NAN",0,0,0,0,10.70028,167.2065,0,0.8592291,11.51565,0,0.539758,38.53536,9.943054,1.295891,0.9832402,79.76072,7.362762,1.827966,0.6020091,43.42729,6.926055,1.159272,0.5681792,40.73255,7.092071,2.170642,0.5034705,35.62878,7.175231,2.925626,0.6523442,47.5965,6.988281,5.836127,0.9135384,72.29901,6.657196,8.784406,1.523123,149.9654,6.245697,8.680406,53.53568,9.731,73.466,57.8,22.2,0.46,86.15,10.51,64.09
"NAN","NAN",-0.02331294,-0.0044,6890.304,-0.1807391,"NAN","NAN",0,0,0,0,9.730558,63.40612,0,0.9302371,9.790527,0,0.5565808,39.82856,9.486755,1.328992,0.980249,79.43298,7.446289,1.827745,0.6025537,43.47138,6.967529,1.160168,0.5640463,40.40927,7.071319,2.165763,0.5060766,35.90268,7.175231,2.922063,0.6515215,47.52681,6.967529,5.840062,0.8914478,70.01062,6.677856,8.800063,1.525062,150.2571,6.286712,8.667606,26.5947,8.945,74.61,3.8,13.5,0.45,86.15,10.06,64.34
"NAN","NAN",-0.01759635,-0.003329,7139.57,-0.1822418,"NAN","NAN",0,0,0,0,9.120352,137.6699,0,0.8651286,9.921234,0,0.5666428,40.61223,9.595062,1.333956,0.9871264,80.18756,7.529937,1.832973,0.6043609,43.61783,6.967529,1.142083,0.5666798,40.61513,7.071319,2.165959,0.5049262,35.78165,7.175231,2.920199,0.6528078,47.63579,6.946777,5.857851,0.9020561,71.10496,6.698486,8.818732,1.534702,151.7118,6.286712,8.66008,5.330921,9.309,74.485,2.8,6.7,0.38,86.16,10.06,69.29
"NAN","NAN",-0.002322362,-0.000438,7432.178,-0.1833143,"NAN","NAN",0,0,0,0,9.157267,42.4914,0,0.8736222,9.292358,0,0.5630548,40.3319,9.249237,1.339801,0.9835213,79.79158,7.571807,1.830057,0.5925344,42.66387,6.988281,1.143747,0.5668885,40.63145,7.071319,2.159826,0.5066261,35.96058,7.175231,2.905278,0.6445564,46.93894,6.988281,5.828123,0.8938553,70.25822,6.698486,8.800442,1.512356,148.3505,6.286712,8.645636,5.704164,8.494001,74.532,18.1,30.8,0.45,86.14,10.03,64.13
"NAN","NAN",0.0545755,0.010338,7726.794,-0.1897721,"NAN","NAN",0,0,0,0,7.618696,21.42904,0,0.8704115,7.634643,0,0.5627244,40.30613,8.203186,1.348744,0.9844518,79.89368,7.634643,1.831888,0.5989523,43.18025,6.967529,1.138323,0.567156,40.6524,7.071319,2.157153,0.5037802,35.66128,7.154418,2.915684,0.6526808,47.62502,6.967529,5.830015,0.9111484,72.04966,6.677856,8.778578,1.540593,152.6042,6.286712,8.692108,0.5787958,6.622,80.173,-54.3,-79.2,0.29,86.16,7.94,72.99
"NAN","NAN",0.0547988,0.010395,8001.146,-0.1735184,"NAN","NAN",0,0,0,0,6.142364,7.698185,0,0.8739136,6.781158,0,0.5706472,40.92623,7.634643,1.362445,0.9840342,79.84783,7.655609,1.841946,0.5986938,43.15939,6.988281,1.149184,0.5665693,40.60647,7.050537,2.167865,0.5035548,35.63763,7.133636,2.916039,0.6454303,47.0125,6.926055,5.83874,0.9045764,71.36621,6.677856,8.818582,1.528591,150.7889,6.286712,8.686653,-10.12908,6.102,82.796,0.1,-37.6,0.25,86.19,7,75.33
"NAN","NAN",0.09084006,0.017242,8256.399,-0.1739631,"NAN","NAN",0,0,0,0,5.850363,-0.9042643,0,0.876155,6.368866,0,0.5783386,41.53274,7.383636,1.365741,0.9860103,80.06485,7.634643,1.835867,0.6025196,43.46862,7.029785,1.139424,0.5697049,40.85223,7.050537,2.160694,0.506117,35.90695,7.133636,2.910256,0.6543729,47.76853,6.946777,5.826549,0.8890502,69.76446,6.677856,8.78333,1.533056,151.4629,6.286712,8.688141,-15.27754,5.851,82.302,-12.1,-24.4,0.26,86.2,6.95,73.93
"NAN","NAN",0.1413514,0.026848,8460.041,-0.2045787,"NAN","NAN",0,0,0,0,4.944544,-6.889566,0,0.9213131,5.551727,0,0.6352413,46.15845,6.801849,1.518724,0.9845393,79.9033,7.592742,1.832948,0.6027843,43.49005,7.029785,1.154412,0.5622535,40.26943,7.050537,2.17334,0.5090091,36.21217,7.133636,2.919287,0.6480484,47.23322,6.946777,5.81586,0.8945931,70.3342,6.677856,8.801904,1.529466,150.9208,6.286712,8.585838,-18.37764,4.104,86.271,-16.4,-71.4,0.21,86.25,6.14,77.68
"NAN","NAN",0.1259881,0.02395,8629.594,-0.1991133,"NAN","NAN",0,0,0,0,2.944258,-8.005174,0,0.8967482,4.004058,0,0.6584673,48.1167,5.694061,1.588312,0.9844968,79.89862,7.529937,1.840289,0.5993915,43.21571,7.050537,1.143532,0.5623958,40.28051,7.050537,2.158108,0.506366,35.93317,7.112854,2.923218,0.6505609,47.44552,6.946777,5.827985,0.9196475,72.93837,6.677856,8.819546,1.535934,151.8982,6.286712,8.657985,-24.27733,2.924,88.54,-3.7,-42.5,0.16,86.25,4.07,79.62
"NAN","NAN",0.1394757,0.026521,8765.828,-0.1912989,"NAN","NAN",0,0,0,0,2.120651,-7.834742,0,0.8677675,3.290618,0,0.6756334,49.59016,5.16687,1.64551,0.977239,79.10389,7.425384,1.834764,0.5921002,42.62905,7.071319,1.146944,0.5663054,40.58582,7.029785,2.159454,0.50644,35.94098,7.133636,2.919478,0.6480504,47.23339,6.946777,5.849209,0.8856528,69.41642,6.677856,8.842172,1.519902,149.4813,6.286712,8.715839,-33.56311,1.853,89.369,-22.1,-35.9,0.15,86.3,3.44,80.42
"NAN","NAN",0.1680586,0.031966,8895.883,-0.1920713,"NAN","NAN",0,0,0,0,1.796701,-8.5841,0,0.8813407,3.191986,0,0.6793995,49.9164,5.065948,1.651771,0.9849807,79.95174,7.321044,1.843887,0.6029615,43.5044,7.071319,1.144818,0.5697588,40.85646,7.029785,2.152288,0.5032848,35.60931,7.112854,2.930108,0.6576542,48.04746,6.926055,5.820654,0.885248,69.37501,6.677856,8.770121,1.517364,149.1006,6.286712,8.671506,-37.90548,2.36,89.7,-7.4,-24,0.16,86.32,3.53,79.24
"NAN","NAN",0.1360368,0.025891,9002.358,-0.2012284,"NAN","NAN",0,0,0,0,2.128259,-8.33419,0,0.8580123,3.251129,0,0.684633,50.37154,5.045745,1.654067,0.9863289,80.09986,7.237701,1.845132,0.6011698,43.35939,7.092071,1.152213,0.5615157,40.21195,7.029785,2.163248,0.5041454,35.69961,7.092071,2.922416,0.6466701,47.11696,6.946777,5.843431,0.9018228,71.08082,6.677856,8.813262,1.524954,150.2409,6.286712,8.66008,-37.9924,2.571,89.59,0,-11.8,0.17,86.34,3.88,78.93
"NAN","NAN",0.193158,0.036769,9102.99,-0.2045498,"NAN","NAN",0,0,0,0,2.297587,-8.296352,0,0.9067917,3.270874,0,0.6947165,51.25426,5.005432,1.670689,0.9847895,79.93074,7.133636,1.847266,0.6066588,43.80441,7.071319,1.165897,0.5645316,40.44717,7.029785,2.167928,0.5065839,35.95613,7.092071,2.922985,0.6477154,47.20512,6.926055,5.847628,0.9048574,71.39537,6.657196,8.810434,1.537496,152.1347,6.286712,8.670406,-36.60368,2.881,88.766,0.4,-13.1,0.19,86.35,4.34,77.31
"NAN","NAN",0.1986959,0.037836,9202.034,-0.1906524,"NAN","NAN",0,0,0,0,2.398959,-8.2294,0,0.9491252,3.01474,0,0.7026507,51.95423,4.824249,1.687403,0.9823772,79.6661,7.050537,1.849716,0.6057066,43.72705,7.092071,1.165871,0.5653481,40.51096,7.029785,2.161892,0.5062799,35.92411,7.092071,2.939779,0.6553169,47.8487,6.926055,5.864437,0.9147741,72.4281,6.677856,8.820854,1.521589,149.7347,6.286712,8.616435,-35.81756,2.641,87.09,-4.3,-31.2,0.21,86.35,4.49,74.48
"NAN","NAN",0.1744451,0.033229,9292.916,-0.1919478,"NAN","NAN",0,0,0,0,2.113298,-8.86116,0,0.9302352,2.798584,0,0.7058396,52.23689,4.703643,1.693357,0.9813302,79.55137,6.967529,1.836183,0.6008828,43.33619,7.092071,1.161245,0.5650024,40.48394,7.029785,2.15604,0.5056905,35.86204,7.071319,2.93435,0.6530742,47.65837,6.926055,5.851215,0.9137417,72.32025,6.677856,8.82421,1.554454,154.7144,6.266174,8.60084,-37.69125,2.515,87.913,1.8,-28.2,0.21,86.35,4.23,74.76
"NAN","NAN",0.1661828,0.031665,9382.571,-0.1923413,"NAN","NAN",0,0,0,0,2.218924,-9.340754,0,0.8974182,2.857482,0,0.7080294,52.43145,4.703643,1.694776,0.9793269,79.3321,6.926055,1.831549,0.5995638,43.22961,7.092071,1.155318,0.5684369,40.75276,7.050537,2.171078,0.5046985,35.75772,7.092071,2.931724,0.6493133,47.34004,6.905334,5.824133,0.8789818,68.73549,6.657196,8.827577,1.535219,151.79,6.307251,8.617421,-39.76097,2.571,87.928,0.4,-28,0.2,86.35,4.22,75.4
"NAN","NAN",0.1955696,0.037268,9476.625,-0.2017654,"NAN","NAN",0,0,0,0,2.155591,-9.549437,0,0.9081423,2.739715,0,0.7070678,52.34596,4.643463,1.698572,0.9860898,80.0736,6.822509,1.836325,0.6152984,44.50946,7.092071,1.182649,0.5713794,40.98377,7.029785,2.170996,0.5087489,36.18465,7.092071,2.92175,0.6474048,47.17892,6.926055,5.804463,0.9007618,70.971,6.657196,8.801246,1.532803,151.4247,6.286712,8.67412,-38.6611,2.486,88.308,-0.4,-18.1,0.19,86.27,4.05,76.08
"NAN","NAN",0.2087892,0.039804,9571.242,-0.1832762,"NAN","NAN",0,0,0,0,2.306875,-8.537405,0,0.9581124,2.759338,0,0.7098184,52.59065,4.603332,1.702104,0.9912097,80.63722,6.781158,1.839112,0.6134408,44.3574,7.092071,1.179973,0.5684916,40.75705,7.029785,2.165931,0.5079505,36.1003,7.092071,2.92213,0.650765,47.46279,6.884613,5.82576,0.8881519,69.67237,6.636566,8.785759,1.544217,153.1545,6.266174,8.663933,-39.78627,2.641,88.133,0,-20.6,0.19,86.27,4.16,76.53
"NAN","NAN",0.2040552,0.038918,9669.694,-0.1950589,"NAN","NAN",0,0,0,0,2.239873,-8.356493,0,0.8823781,2.916442,0,0.7068,52.32217,4.583282,1.692199,0.9859579,80.05908,6.739807,1.842695,0.6123396,44.26736,7.092071,1.189841,0.5618383,40.23707,7.029785,2.17146,0.507663,36.06994,7.071319,2.922084,0.655233,47.84157,6.884613,5.856718,0.9432594,75.43592,6.657196,8.76522,1.529459,150.9197,6.286712,8.640587,-38.60536,2.443,88.798,1.2,-10.8,0.18,86.25,3.94,78.15
"NAN","NAN",0.2008843,0.038323,9731.749,-0.1975122,"NAN","NAN",0,0,0,0,2.08691,-7.825956,0,1.098193,2.739715,0,0.7477093,56.01939,4.443084,1.727887,0.9871565,80.19086,6.677856,1.844268,0.6112258,44.17641,7.071319,1.188825,0.5669618,40.63719,7.050537,2.16565,0.5063478,35.93125,7.092071,2.925614,0.6489421,47.30868,6.926055,5.838692,0.9389926,74.98147,6.657196,8.819586,1.523771,150.0628,6.286712,8.676533,-34.88147,1.912,88.802,0.2,-11.4,0.21,86.32,4.19,74.97
"NAN","NAN",0.2154437,0.041111,9785.201,-0.1874877,"NAN","NAN",0,0,0,0,1.50893,-8.241317,0,1.001472,2.309143,0,0.7712344,58.20265,4.223266,1.728539,0.98309,79.74427,6.615905,1.846551,0.6098286,44.06244,7.050537,1.174599,0.5637252,40.3842,7.029785,2.161648,0.5033011,35.61101,7.071319,2.920652,0.6472644,47.16707,6.905334,5.811097,0.9422792,75.33139,6.636566,8.829629,1.519767,149.461,6.307251,8.620078,-37.26852,1.474,89.359,-0.4,-2.7,0.26,86.32,4.75,69.82
"NAN","NAN",0.2150864,0.041053,9843.275,-0.1849511,"NAN","NAN",0,0,0,0,1.195864,-8.198811,0,0.9611194,2.172546,0,0.7797053,58.99901,4.103607,1.790345,0.9853137,79.98831,6.554077,1.842418,0.6069832,43.83078,7.050537,1.168049,0.5660691,40.56733,7.029785,2.160758,0.5078501,36.08969,7.071319,2.913308,0.6500725,47.40421,6.905334,5.833613,0.8959621,70.47529,6.657196,8.818521,1.51804,149.2019,6.307251,8.67794,-42.79861,1.53,90.559,9999999,9999999,0.22,86.3,4.14,72.7
"NAN","NAN",0.2343352,0.044729,9901.701,-0.1859884,"NAN","NAN",0,0,0,0,1.098466,-9.462686,0,0.9259566,1.958252,0,0.7697515,58.0638,3.984161,1.812794,0.9813278,79.55114,6.492279,1.838117,0.6040306,43.59105,7.050537,1.153079,0.5678297,40.70516,7.029785,2.169172,0.5071615,36.01703,7.071319,2.930329,0.6525359,47.61273,6.905334,5.809139,0.9031145,71.21463,6.657196,8.806134,1.52385,150.0746,6.266174,8.685953,-43.56117,0.897,90.783,9999999,9999999,0.21,86.27,3.8,74.02
"NAN","NAN",0.2221428,0.042416,9974.28,-0.1805044,"NAN","NAN",0,0,0,0,0.4615241,-10.20779,0,1.005533,1.608551,0,0.7831534,59.32472,3.904602,1.813523,0.9905576,80.56533,6.430542,1.842662,0.6052704,43.69164,7.050537,1.152712,0.5701384,40.88626,7.050537,2.157191,0.5067161,35.97008,7.071319,2.928847,0.653618,47.70448,6.863922,5.794612,0.9088342,71.80863,6.657196,8.795611,1.540781,152.6328,6.286712,8.65301,-45.33101,0.475,91.224,9999999,9999999,0.21,86.21,3.29,73.3
"NAN","NAN",0.2403198,0.045894,10036.08,-0.1874151,"NAN","NAN",0,0,0,0,-0.2361067,-10.45559,0,0.907665,1.124755,0,0.7755376,58.60652,3.706054,1.813027,0.9857874,80.04035,6.368866,1.841264,0.6029332,43.50211,7.029785,1.163776,0.5626745,40.30224,7.050537,2.169077,0.5111582,36.38587,7.050537,2.923519,0.6506821,47.45577,6.905334,5.790119,0.9314932,74.18608,6.636566,8.802159,1.52337,150.0025,6.307251,8.661542,-52.04073,0.491,91.828,9999999,9999999,0.22,86.19,3.2,71.58
"NAN","NAN",0.2191059,0.041852,10096.25,-0.178682,"NAN","NAN",0,0,0,0,0.2968879,-8.714102,0,0.9134322,1.318023,0,0.7702295,58.10853,3.527771,1.816974,0.9860037,80.06412,6.286712,1.847437,0.6005177,43.30668,7.009002,1.148976,0.5677385,40.69802,7.009002,2.153512,0.5093579,36.24907,7.071319,2.918841,0.6546322,47.79055,6.884613,5.819917,0.9049208,71.40193,6.657196,8.781201,1.530724,151.1106,6.286712,8.677222,-57.80326,0.785,92.053,9999999,9999999,0.21,86.18,3.46,73.54
"NAN","NAN",0.2154884,0.041177,10150.71,-0.1770507,"NAN","NAN",0,0,0,0,0.564976,-9.261576,0,0.9990138,0.7584229,0,0.7789381,58.92667,2.995056,1.877462,0.9886808,80.35857,6.225158,1.838914,0.5976809,43.07771,7.009002,1.142356,0.5664935,40.60054,7.029785,2.174099,0.506781,35.9769,7.050537,2.930027,0.6467492,47.12363,6.884613,5.832046,0.9271461,73.72696,6.636566,8.787027,1.528549,150.7825,6.286712,8.694379,-49.36164,0.686,92.23,0,-4,0.22,86.18,3.8,72.23
"NAN","NAN",0.2599259,0.049673,10208.15,-0.1850142,"NAN","NAN",0,0,0,0,0.2977848,-8.249909,0,1.072702,0.3931885,0,0.7911507,60.08361,2.720123,1.878172,0.9923449,80.76246,6.143188,1.849497,0.6014588,43.38277,6.988281,1.15532,0.5632867,40.34999,7.029785,2.16794,0.5102193,36.31634,7.071319,2.931585,0.6528729,47.6413,6.884613,5.817089,0.9338596,74.43663,6.636566,8.807649,1.52352,150.0251,6.286712,8.646095,-50.42795,0.643,92.399,9999999,9999999,0.28,86.17,4.64,66.68
"NAN","NAN",0.2576928,0.049259,10269.13,-0.1895502,"NAN","NAN",0,0,0,0,0.3917128,-8.87542,0,1.05484,0.5084229,0,0.7823246,59.24635,2.485046,1.90022,0.97806,79.19359,6.040863,1.857997,0.5996282,43.23481,6.967529,1.156015,0.5629919,40.32699,7.009002,2.163881,0.508301,36.13732,7.071319,2.934745,0.6517142,47.54313,6.884613,5.844131,0.9091792,71.84454,6.636566,8.816965,1.524162,150.1217,6.286712,8.694846,-52.91415,1.236,92.028,9999999,9999999,0.52,86.15,8.22,53.57
"NAN","NAN",0.241079,0.046086,10304.62,-0.1752256,"NAN","NAN",0,0,0,0,0.9034066,-9.346937,0,1.005518,0.7969055,0,0.7845362,59.4556,2.309143,1.88138,0.9931132,80.84729,5.93869,1.845703,0.5984396,43.13889,6.946777,1.15207,0.5632206,40.34483,7.029785,2.166508,0.5048201,35.7705,7.029785,2.937893,0.6528984,47.64346,6.863922,5.818822,0.8921247,70.0802,6.657196,8.836339,1.53669,152.0126,6.286712,8.649584,-44.49961,1.981,88.229,9999999,9999999,0.28,86.13,4.95,67.22
"NAN","NAN",0.2154437,0.0412,10346.43,-0.1998726,"NAN","NAN",0,0,0,0,0.5139072,-7.090418,0,1.002546,0.5660706,0,0.7916932,60.13526,2.172546,1.873924,0.9863659,80.10392,5.816253,1.842719,0.6015865,43.39309,6.926055,1.154021,0.5707674,40.93567,7.029785,2.166268,0.5105335,36.3396,7.050537,2.927535,0.6551955,47.83838,6.884613,5.845725,0.9081162,71.7339,6.636566,8.787975,1.547306,153.6244,6.307251,8.682328,-34.29587,0.139,90.811,-1.6,-17.2,0.16,86.17,2.24,77.21
"NAN","NAN",0.2214282,0.042339,10372.76,-0.1899773,"NAN","NAN",0,0,0,0,0.03789611,4.034627,0,0.9791842,0.7006836,0,0.793344,60.29257,2.114044,1.877679,0.9887666,80.36804,5.694061,1.850824,0.5970316,43.02539,6.905334,1.15042,0.565048,40.48751,7.029785,2.185917,0.5085464,36.16323,7.071319,2.918532,0.6533978,47.68581,6.863922,5.829393,0.9217783,73.16202,6.636566,8.802036,1.548985,153.8801,6.307251,8.687833,-36.57489,0.139,91.796,-1,-43.2,0.12,86.2,1.3,82.28
"NAN","NAN",0.2245098,0.042934,10391.12,-0.1712214,"NAN","NAN",0,0,0,0,0.1750576,22.82585,0,0.9561866,0.8354492,0,0.7813522,59.15447,2.016662,1.872067,0.986168,80.08216,5.592376,1.857743,0.5974362,43.05799,6.8432,1.147584,0.5691642,40.8098,7.009002,2.170948,0.5092529,36.23796,7.050537,2.920517,0.6538119,47.72093,6.884613,5.851422,0.9191864,72.89002,6.636566,8.799657,1.516958,149.0396,6.307251,8.705562,-32.20031,0.083,92.007,6.6,-29.2,0.14,86.22,1.84,79.34
"NAN","NAN",0.2369255,0.045313,10396.84,-0.1940104,"NAN","NAN",0,0,0,0,0.1142992,35.95639,0,0.9717875,0.7969055,0,0.7906768,60.03851,1.919311,1.870456,0.990827,80.59502,5.490844,1.85985,0.5976689,43.07675,6.863922,1.157922,0.5712581,40.97424,7.009002,2.160782,0.5080944,36.1155,7.050537,2.919077,0.6547449,47.80012,6.884613,5.813309,0.878565,68.6931,6.615905,8.835434,1.528621,150.7934,6.307251,8.629536,-26.65376,-0.045,92.175,2.2,-33.3,0.14,86.27,1.4,79.58
"NAN","NAN",0.2692153,0.05149,10410.33,-0.2117994,"NAN","NAN",0,0,0,0,0.2179178,88.69456,0,0.9045722,1.298675,0,0.7849014,59.49018,2.094574,1.875401,0.9872285,80.19878,5.409729,1.852459,0.5985965,43.15155,6.822509,1.144587,0.5627921,40.31141,7.009002,2.155045,0.5073165,36.03337,7.050537,2.92898,0.6579366,48.0715,6.863922,5.804336,0.8772696,68.56128,6.636566,8.779862,1.515476,148.8175,6.307251,8.633647,-25.452,0.139,92.504,0.2,-8.7,0.12,86.27,1.34,81.59
"NAN","NAN",0.2696173,0.051567,10420.66,-0.2088224,"NAN","NAN",0,0,0,0,0.7536171,193.3812,0,0.948649,2.485046,0,0.7818506,59.20155,2.406799,1.864061,0.9863646,80.10382,5.328704,1.846865,0.5989074,43.17663,6.781158,1.142256,0.5682374,40.73712,6.967529,2.171532,0.5053117,35.82219,7.050537,2.910052,0.6486016,47.27992,6.884613,5.788031,0.925034,73.50442,6.657196,8.773061,1.539032,152.3676,6.266174,8.642707,-17.69965,0.98,91.85,-3.9,-9.1,0.14,86.27,1.97,79.78
