datetime_start,ts_3_1_1,ts_3_2_1,ts_3_3_1,swc_3_1_1,swc_3_2_1,swc_3_3_1
2024-07-06 07:00:00,17.31018,17.82641,18.90637,7.214049999999999,9.35613,12.45816
2024-07-06 07:30:00,17.61911,17.93048,18.87963,7.11022,9.56195,12.48048
2024-07-06 08:00:00,18.08709,18.08709,18.85299,7.328030000000001,9.06145,12.30696
2024-07-06 08:30:00,18.50775,18.32318,18.85299,7.36343,9.31949,12.0678
2024-07-06 09:00:00,18.98657,18.56066,18.87963,7.148000000000001,9.29528,12.29213
2024-07-06 09:30:00,19.47146,18.82629,18.9331,7.220890000000001,9.56571,12.631490000000001
2024-07-06 10:00:00,19.96267,19.12066,19.01336,7.381,9.15647,12.27132
2024-07-06 10:30:00,20.43261,19.41729,19.09381,7.201090000000001,9.3692,12.07937
2024-07-06 11:00:00,20.85229,19.71627,19.20132,7.23613,9.52184,12.117849999999999
2024-07-06 11:30:00,21.27685,20.04519,19.33615,7.192959999999999,8.8882,12.12711
2024-07-06 12:00:00,21.76416,20.37701,19.44436,6.807689999999999,9.18402,11.85045
2024-07-06 12:30:00,22.34603,20.76797,19.60726,7.269,9.04813,11.97181
2024-07-06 13:00:00,23.08721,21.21997,19.77087,7.036249999999999,8.91503,12.01414
2024-07-06 13:30:00,23.96725,21.73529,19.93524,7.16219,9.4261,11.85598
2024-07-06 14:00:00,24.87057,22.28741,20.18307,6.966120000000001,8.82018,11.68328
2024-07-06 14:30:00,25.28347,22.69985,20.37701,7.17576,8.727939999999998,11.80594
2024-07-06 15:00:00,25.09228,22.87811,20.59991,6.723700000000001,9.05383,11.63529
2024-07-06 15:30:00,24.776,22.90792,20.76797,6.747269999999999,8.72999,11.62487
2024-07-06 16:00:00,24.30709,22.84835,20.90863,6.794600000000001,8.31285,11.38927
2024-07-06 16:30:00,23.57,22.64065,20.99328,6.601609999999999,8.44454,11.67742
2024-07-06 17:00:00,22.93771,22.37539,21.07809,6.4388000000000005,8.615770000000001,11.64187
2024-07-06 17:30:00,22.43417,22.14129,21.10644,6.4707799999999995,8.66727,11.57247
2024-07-06 18:00:00,22.05392,21.85083,21.10644,6.66309,8.723989999999999,11.66065
2024-07-06 18:30:00,21.70648,21.64889,21.07809,6.47123,8.54744,11.69124
2024-07-06 19:00:00,21.39093,21.44808,21.04983,6.442050000000001,8.84667,11.651019999999999
2024-07-06 19:30:00,21.02154,21.24841,20.99328,6.733840000000001,8.6519,11.78967
2024-07-06 20:00:00,20.68386,21.02154,20.96502,6.67275,8.45013,11.85904
2024-07-06 20:30:00,20.37701,20.79605,20.88043,6.57429,8.68905,11.61539
2024-07-06 21:00:00,20.07272,20.57199,20.82418,6.23893,8.63945,11.344940000000001
2024-07-06 21:30:00,19.82559,20.37701,20.71188,6.48655,8.78102,11.49533
2024-07-06 22:00:00,19.63449,20.21072,20.62786,6.37977,8.47147,11.49923
2024-07-06 22:30:00,19.49859,20.07272,20.54406,6.664440000000001,8.4844,11.875
2024-07-06 23:00:00,19.22827,19.88037,20.46044,6.5206100000000005,8.80682,11.84379
2024-07-06 23:30:00,18.90637,19.71627,20.37701,6.322659999999999,8.44809,11.83906
2024-07-07 00:00:00,18.58715,19.49859,20.29376,6.35462,8.38565,11.55464
2024-07-07 00:30:00,18.34945,19.28216,20.15548,6.42114,8.38843,11.48837
2024-07-07 01:00:00,18.16561,19.12066,20.07272,6.2426200000000005,8.63372,11.72779
2024-07-07 01:30:00,18.06094,18.95983,19.93524,6.3181899999999995,8.54411,11.385430000000001
2024-07-07 02:00:00,17.98257,18.82629,19.85296,6.1879,8.25155,11.41122
2024-07-07 02:30:00,17.87841,18.71984,19.74359,6.44629,8.54917,11.400459999999999
2024-07-07 03:00:00,17.82641,18.61364,19.66174,6.361410000000001,8.46049,11.86759
2024-07-07 03:30:00,17.77447,18.53421,19.58007,6.37977,8.52285,11.43782
2024-07-07 04:00:00,17.69671,18.45492,19.49859,6.07026,8.78957,11.80246
2024-07-07 04:30:00,17.61911,18.37579,19.41729,6.19961,8.563279999999999,11.684
2024-07-07 05:00:00,17.51586,18.29687,19.33615,6.1310400000000005,8.46659,11.43578
2024-07-07 05:30:00,17.49008,18.1918,19.25518,6.1568499999999995,8.561259999999999,11.59811
2024-07-07 06:00:00,17.46435,18.1394,19.20132,6.31944,8.31746,11.57699
