Ux,Uy,Uz,CO2,H2O,T_SONIC
-0.9226363,-0.6051186,0.1481283,598.9329,7.476135,25.66147
-0.8934719,-0.4227827,0.3797389,598.2488,7.529586,25.66336
-0.9079062,-0.3960971,0.1877268,597.8068,7.589061,25.66452
-0.8385028,-0.3507766,0.1259119,598.0169,7.585803,25.65387
-0.7671645,-0.409068,0.0923549,597.9745,7.607056,25.68201
-0.6797215,-0.3271075,0.266888,598.3488,7.571065,25.65222
-0.7290331,-0.2422397,0.3411226,598.3416,7.590583,25.66125
-0.8626003,-0.1725827,0.344584,597.7359,7.727162,25.65887
-0.960579,0.09113398,-0.1746355,597.827,7.556278,25.68872
-1.016035,-0.1965174,-0.03054871,597.4789,7.657318,25.7515
-0.8948568,-0.1556744,-0.235562,594.6251,7.884806,25.75891
-0.8940508,0.05766289,0.1139874,595.8212,7.789357,25.71063
-0.743032,0.2081633,0.4007529,597.7153,7.610105,25.72156
-1.010873,0.1016352,0.1630977,596.105,7.735575,25.77341
-1.236608,-0.1934517,0.2786366,595.7632,7.877088,25.80386
-1.313953,-0.3133696,0.01223612,594.4746,8.033278,25.72827
-1.679676,-0.4192821,-0.1315623,594.9433,8.120218,25.60593
-1.328051,-0.5922395,-0.1625222,594.3704,8.116919,25.55896
-1.065433,-0.7900469,-0.2966349,595.0135,8.007618,25.6326
-0.786707,-0.8839024,-0.3413153,595.4967,7.934738,25.65002
-0.7337742,-0.7027372,-0.1764486,595.9678,7.800449,25.6713
-0.8319656,-0.6701104,-0.0288213,595.679,7.911024,25.62738
-0.8547391,-0.7283707,-0.2209385,595.6718,7.990434,25.57626
-0.9211147,-0.7948673,-0.2096034,595.859,7.933417,25.55704
-1.130355,-0.8759152,-0.03602169,597.3306,7.655265,25.69388
-1.056512,-0.7828785,0.06421535,596.1097,7.924105,25.6124
-1.03652,-0.6836219,0.1518421,596.3562,7.855036,25.62869
-1.440682,-0.5253264,-0.1303104,596.1968,7.802074,25.67422
-1.246553,-0.4182839,-0.2225808,597.3658,7.659379,25.68643
-1.230198,-0.5519898,-0.1256066,597.191,7.637773,25.67734
-1.539937,-0.6913285,-0.3305553,597.0269,7.674174,25.69586
-1.358153,-0.5737687,-0.066505,596.9963,7.751657,25.61688
-1.675611,-0.4249299,-0.1288863,597.1432,7.770671,25.66507
-1.358412,-0.4533566,-0.1298696,597.4738,7.776983,25.67374
-1.248552,-0.3364178,0.04407109,597.3868,7.86012,25.62921
-1.129169,-0.3259092,-0.1601369,597.142,7.776197,25.67386
-1.413249,-0.2715285,-0.363146,596.1264,7.756887,25.70755
-1.584385,-0.3476461,-0.5595767,595.795,7.882473,25.6344
-1.460398,-0.002082368,-0.3279174,596.5203,7.76075,25.70987
-1.516936,-0.1900371,-0.2635317,595.5946,8.011297,25.51489
-1.709295,-0.2988849,-0.200294,596.2232,8.011496,25.48798
-1.445533,-0.4853696,-0.01528621,596.3541,8.179539,25.46796
-1.433,-0.630205,0.2112526,596.4609,8.104132,25.52441
-1.731705,-0.4487819,-0.2444393,594.4306,8.065624,25.60931
-1.790689,-0.5647033,-0.3371007,594.5212,8.014463,25.62097
-1.640236,-0.7495991,-0.5051278,596.0328,7.849199,25.59714
-1.560191,-0.0547043,-0.4314026,596.1682,7.87184,25.62112
-1.842615,-0.3916019,-0.3279467,594.6459,7.941665,25.61572
-1.352832,-0.1218423,-0.2511387,595.1125,7.943066,25.66132
-1.734339,-0.2079736,-0.1073194,595.0739,7.945346,25.5903
-1.410125,-0.4326331,0.006127713,594.7088,7.961956,25.62933
-1.398101,-0.3873773,-0.006737096,595.3235,7.948856,25.59592
-1.177638,-0.1824161,0.03325018,595.1648,7.985487,25.55579
-0.9941929,-0.1020398,0.1614324,595.2463,7.958634,25.61664
-0.8465607,0.1864849,0.07432284,595.9304,7.973961,25.62024
-0.6867002,-0.02312937,-0.0654319,596.2421,7.936707,25.69894
-0.6477396,0.3291168,0.1827213,595.8361,7.931272,25.71661
-0.4964105,0.1222549,0.3506117,595.8994,7.930933,25.68008
-0.3570161,0.2961538,0.3757816,596.1021,7.932292,25.68314
-0.4162443,0.2882335,0.314573,595.9312,7.93155,25.75043
-0.46856,0.08216503,0.3200512,595.8616,7.958212,25.68646
-0.2869722,0.03171853,0.2687536,596.3047,7.969185,25.64246
-0.5361698,0.001094553,0.2485243,596.4451,7.992972,25.64752
-0.6110052,-0.1514061,0.3146179,596.4736,7.983892,25.61557
-0.6554294,-0.2439958,0.3625834,596.3647,7.994874,25.56177
-0.2949029,0.0575894,0.02062694,596.3035,7.980807,25.57446
-0.5524429,-0.003341101,-0.2599772,596.0842,7.96253,25.58328
-1.08639,-0.3598652,-0.4271882,596.7382,7.809282,25.59845
-0.836701,-0.39498,-0.2751009,596.7248,7.794659,25.66272
-0.7286782,-0.04231353,-0.01203536,596.376,7.844979,25.67807
-0.782513,0.1970989,-0.1465146,595.9312,7.896876,25.68295
-0.721359,0.003969842,0.0251863,596.456,7.880226,25.66986
-0.7160773,-0.091675,-0.1010035,596.0385,7.881977,25.65314
-0.7806628,-0.09167999,-0.1306964,595.6393,7.922684,25.65607
-0.6468609,-0.3747219,-0.06530968,595.7682,7.946454,25.59293
-1.092319,-0.3676983,-0.1945137,596.1514,7.935696,25.52045
-0.9419108,-0.6953339,-0.2158448,596.5558,7.913744,25.54446
-0.9826903,-0.4837035,-0.07329366,596.6008,7.818331,25.56741
-0.8998014,-0.3359712,-0.04476863,597.0942,7.731353,25.56268
-0.7644781,-0.3563339,-0.4116884,596.6085,7.82019,25.54636
-0.8749902,-0.495168,-0.08399509,597.3893,7.713666,25.56384
-0.934891,-0.4476317,0.1419089,596.181,7.950051,25.47733
-0.8842407,-0.6680673,0.2537558,596.0911,8.040529,25.47806
-0.8424859,-0.6274177,0.1871418,596.434,8.061875,25.48181
-0.8751047,-0.6251132,0.007397071,596.3875,8.060764,25.4794
-1.227965,-0.5879539,-0.2347913,596.8767,7.917234,25.52625
-1.518121,-0.5881124,-0.1322171,597.9478,7.644179,25.61099
-1.616051,-0.6263838,-0.3044939,596.9867,7.733994,25.59702
-1.514059,-0.5906301,-0.3313996,597.0713,7.774031,25.55612
-1.526179,-0.5583911,-0.5121161,596.8036,7.792562,25.55765
-1.53082,-0.5620186,-0.1719939,595.9006,7.877231,25.56534
-1.453811,-0.6397187,-0.2787178,595.4264,7.876696,25.55588
-1.204662,-0.8002551,-0.2737195,596.247,7.79719,25.60083
-1.499634,-1.015305,-0.2420028,595.974,7.789593,25.59125
-1.346179,-0.8898417,-0.5281717,596.8902,7.739079,25.57242
-1.279496,-0.951941,-0.3587468,597.5328,7.684851,25.58063
-1.256544,-0.930243,-0.4329964,596.5853,7.816329,25.57397
-1.477762,-0.8763002,-0.4372278,598.0396,7.603964,25.62885
-1.411931,-0.6669012,-0.1328669,597.0298,7.727553,25.60846
-1.453046,-0.8729155,-0.1730898,596.8762,7.738278,25.60831
-1.424984,-0.9287429,-0.3827803,598.879,7.504811,25.62909
-1.58461,-0.8020765,-0.176182,598.2512,7.525739,25.66553
-1.678483,-0.8625503,-0.2272689,597.1122,7.661649,25.62335
-1.899064,-0.7053981,-0.2705157,597.3785,7.666329,25.62442
-1.874867,-0.6014308,-0.276915,598.1672,7.55687,25.6601
-1.833825,-0.6358251,-0.1060222,598.4233,7.589275,25.67163
-1.786917,-1.015375,-0.2597086,596.1754,7.832454,25.55743
-1.946341,-1.105169,-0.3126445,597.0138,7.675472,25.62997
-1.949968,-0.9960003,-0.1763144,598.1277,7.574794,25.63928
-1.952415,-1.300071,-0.2263747,597.4949,7.580773,25.69742
-1.928428,-1.193678,-0.3435226,597.7546,7.574915,25.69635
-1.901346,-1.068547,-0.371859,597.7878,7.570745,25.69067
-1.857205,-1.051949,-0.3694313,597.5317,7.596041,25.68835
-1.849301,-1.031138,-0.4576807,597.6522,7.601517,25.68903
-1.96698,-0.9717399,-0.4862857,597.8419,7.611344,25.69849
-1.845566,-0.8375151,-0.5186297,597.4616,7.646526,25.68793
-1.747959,-0.9471667,-0.3458671,596.6524,7.689947,25.69763
-1.675048,-0.8303626,-0.2786416,596.8342,7.723867,25.69028
-1.719785,-0.9278247,-0.2461645,597.4526,7.6423,25.68445
-1.707537,-0.8193753,-0.2137102,597.8115,7.579741,25.69171
-1.439867,-0.6338859,0.01137682,596.4221,7.728065,25.69479
-1.314714,-0.6339139,0.03569617,596.4307,7.73665,25.70157
-1.425219,-0.5988374,0.05649633,596.2177,7.793855,25.67856
-1.301151,-0.5828487,-0.06332468,596.2824,7.79687,25.69824
-1.232916,-0.4987472,-0.02102305,596.0689,7.826307,25.67227
-1.26314,-0.596463,-0.01055236,595.592,7.847097,25.67709
-1.31795,-0.5920912,-0.03025808,596.4722,7.833048,25.62457
-1.358735,-0.3298552,-0.1911315,595.9366,7.861054,25.64835
-1.311543,-0.076216,0.001463655,595.5157,7.879348,25.61404
-1.303206,-0.2806208,-0.1682862,595.4428,7.909129,25.60028
-1.168751,-0.2373451,-0.1246516,595.367,7.924045,25.61456
-1.006886,-0.2153796,-0.08738203,596.3666,7.858569,25.61365
-1.289319,-0.449632,-0.1277072,596.2093,7.886942,25.56412
-1.055627,-0.4340013,-0.1268868,595.7863,7.936895,25.59344
-1.107595,-0.2728977,-0.2625958,595.4685,7.959127,25.5834
-0.9534513,-0.206731,-0.2579148,595.5108,7.964319,25.68289
-0.8170313,0.1582258,0.2595352,595.3065,7.943347,25.68515
-0.8663269,0.05249861,0.4174618,595.5894,7.971633,25.62424
-0.7930423,0.05747272,0.2863311,595.4381,7.997546,25.60843
-0.6986374,0.2195702,0.1354653,595.5087,7.990148,25.62607
-0.8346913,0.2487073,0.4140244,594.9919,7.975299,25.66321
-0.9175835,-0.2086477,0.1443362,595.509,7.955629,25.64105
-1.044043,-0.4623264,0.2782283,595.8435,7.868065,25.5907
-1.318983,-0.5615044,0.0920602,596.6437,7.851651,25.5983
-1.278876,-0.6056882,0.1350352,595.89,7.93208,25.53351
-1.254043,-0.6031739,0.1429536,595.7221,7.95545,25.55948
-1.290673,-0.5199124,0.1580863,595.4503,7.987454,25.54587
-1.346186,-0.35966,-0.2511821,595.397,7.945799,25.55365
-1.106207,-0.2056617,-0.3738006,595.4781,7.940079,25.6015
-1.412495,-0.2064531,-0.2518978,595.211,7.956983,25.58041
-1.371244,-0.6036463,-0.2716048,595.2778,7.920243,25.58545
-1.309967,-0.3288707,-0.05446818,595.2149,7.945213,25.55106
-1.230793,-0.327033,-0.2182159,595.733,7.931753,25.58029
-1.525181,-0.5972033,-0.06931522,595.673,7.909473,25.61194
-1.575412,-0.476793,-0.2396636,596.2262,7.845221,25.56436
-1.520113,-0.4469456,-0.1937911,596.1525,7.844649,25.56128
-1.588882,-0.481037,0.075312,596.511,7.78613,25.56854
-1.852772,-0.5340178,-0.2338718,595.4453,7.992229,25.56769
-1.869013,-0.8640004,-0.1520902,595.68,7.928248,25.5596
-2.249664,-0.8404483,-0.1932088,597.6168,7.648882,25.56528
-2.752135,-1.214401,-0.3800445,597.7957,7.64755,25.56104
-2.368445,-1.125374,-0.1877319,597.6867,7.690649,25.59418
-2.271738,-0.9041609,-0.3077585,597.7382,7.722726,25.57257
-2.218276,-1.090125,-0.1561017,598.4736,7.53396,25.6351
-2.565101,-1.062316,-0.337209,600.4295,7.369205,25.63739
-2.33707,-0.7454857,-0.2091502,598.0885,7.680241,25.55133
-2.35668,-0.7237466,0.2192176,596.1633,7.878949,25.52008
-3.067538,-0.8945447,0.02051637,600.8729,7.129951,25.64481
-2.736214,-1.082978,-0.3942406,602.2429,6.965473,25.68176
-2.439598,-1.12858,-0.2860345,602.1837,7.055696,25.70209
-2.334157,-0.8343704,-0.2914071,602.5573,6.871298,25.66705
-2.414882,-0.636563,-0.2953075,603.2466,6.872975,25.6795
-2.470209,-0.856969,-0.3692771,603.0854,6.958597,25.70721
-2.445261,-0.5903314,-0.2428927,602.3207,6.983036,25.68634
-2.574746,-0.7127911,-0.3524841,603.3318,6.860914,25.67456
-2.489755,-0.5807075,-0.4081154,602.9794,6.845999,25.6741
-2.561589,-0.7678348,-0.4412335,602.8416,6.850569,25.66888
-2.628757,-0.7438051,-0.4764056,603.2777,6.852198,25.68356
-2.730567,-0.6599335,-0.4914524,603.0947,6.847209,25.65558
-2.703383,-0.7550938,-0.5596007,603.1776,6.839568,25.68625
-2.725674,-0.7333781,-0.5018171,603.7037,6.849825,25.66705
-2.704795,-0.609763,-0.4905851,603.4504,6.841571,25.67877
-2.903043,-0.4735406,-0.6571174,601.499,7.006972,25.75958
-3.064049,-0.6842726,-1.047056,603.5855,7.070984,25.64221
-2.800347,-0.7758828,-1.082809,602.8129,7.124672,25.67407
-2.609166,-1.077734,-0.9729757,602.025,7.053968,25.6644
-2.237797,-1.098138,-0.537548,601.3189,7.165178,25.66022
-2.346144,-0.8782642,-0.4009717,602.387,7.006118,25.6788
-2.36602,-0.4253477,-0.167309,600.6997,7.244116,25.65894
-2.451651,-0.549062,-0.2332633,602.054,7.07485,25.69455
-2.463515,-0.4566487,-0.2922114,601.4324,7.194978,25.64545
-2.237616,-0.6381502,-0.2558969,600.8861,7.278647,25.6326
-2.097966,-0.5191265,-0.3297424,602.3607,7.041924,25.68106
-2.23103,-0.6717527,-0.3501412,602.4013,7.094976,25.68466
-2.211328,-0.6016381,-0.3877529,602.6699,7.051322,25.68774
-2.182498,-0.6531007,-0.5215175,601.9708,6.996387,25.69193
-1.930396,-0.4384327,-0.4447037,602.4274,6.997156,25.70377
-1.956803,-0.5073775,0.1648261,601.3292,7.194238,25.66537
-2.0982,-0.6791931,-0.1919777,602.3242,7.027849,25.68973
-2.126751,-0.4472788,-0.3329102,601.9109,7.075264,25.70465
-2.14363,-0.4013645,-0.3550299,601.6522,7.143537,25.66769
-1.921835,-0.3203422,-0.1532702,601.3507,7.218122,25.69498
-1.931419,-0.3233352,-0.07609351,600.4645,7.247414,25.71722
-2.027076,-0.5645294,0.02398133,600.1255,7.333555,25.6879
-2.148875,-0.495923,-0.2154041,602.4766,6.946378,25.70914
-2.260168,-0.346394,-0.2196993,601.5298,6.929121,25.69138
-2.606818,-0.5834596,-0.2503012,601.4795,7.137866,25.6586
-2.719828,-0.4693599,-0.3050069,601.2885,7.103165,25.6925
-2.388582,-0.6126106,-0.3523022,602.2574,7.078015,25.71005
-2.507406,-0.6239321,0.0384878,599.9029,7.313679,25.6554
-2.584845,-0.6473816,-0.4097033,601.9748,7.10803,25.69693
-2.490353,-0.1881009,-0.2900825,600.6285,7.258221,25.71936
-2.658679,-0.5528601,-0.4454637,600.5231,7.334033,25.64709
-2.294167,-0.6982578,-0.1176744,599.535,7.374858,25.61502
-2.215842,-0.5921617,-0.270463,599.6857,7.359884,25.63861
-2.284097,-0.7539979,0.005492617,599.4697,7.435311,25.69894
-2.038713,-0.6310213,0.1291361,598.7473,7.483564,25.65735
-2.090517,-0.6918606,0.0536279,598.7407,7.480857,25.60883
-1.877727,-0.7439691,0.1643022,597.6452,7.673935,25.56766
-1.839026,-0.9812538,0.09970036,597.3403,7.738632,25.50381
-1.543608,-1.0595,-0.2621948,597.3903,7.736094,25.53113
-1.756987,-0.9314192,-0.3451943,597.4518,7.817872,25.46008
-2.047071,-0.9832835,-0.1971131,596.394,7.887294,25.51608
-2.302206,-0.559222,-0.3072109,596.0514,7.959862,25.53125
-2.072669,-0.7547455,-0.1840625,595.5477,7.932978,25.51447
-2.031259,-0.6365349,0.352939,596.5759,7.996624,25.47192
-2.109741,-0.6605676,0.5011108,596.5942,8.123048,25.32883
-1.721318,-1.138861,0.04006223,597.8285,8.120221,25.33173
-1.633522,-1.150074,0.174149,597.7073,8.10363,25.3309
-1.735268,-1.110476,0.229214,597.7167,8.242898,25.23297
-1.671425,-0.8592753,-0.07208583,597.958,8.158008,25.33716
-1.432033,-1.518939,-0.2778779,598.3105,8.115631,25.38028
-1.80586,-1.237356,-0.4682803,597.5433,7.982077,25.42905
-1.644477,-1.369985,-0.3951462,598.8497,8.225323,25.30573
-2.105525,-1.447399,-0.4089475,598.2288,7.933483,25.38223
-2.026488,-1.178505,-0.3379728,599.4771,7.449741,25.66571
-2.194183,-1.146312,-0.227399,601.3503,7.108014,25.69217
-2.334482,-1.257799,-0.1938378,601.2601,7.126048,25.67673
-2.51504,-1.14491,-0.4128538,600.996,7.134207,25.68585
-2.338201,-1.051002,-0.3818789,601.6055,7.136098,25.68881
-2.409862,-1.071987,-0.3666733,602.1954,7.04273,25.68585
-2.401745,-1.024636,-0.5420951,603.2546,6.884944,25.66003
-2.402072,-0.9431192,-0.478476,603.1171,6.883622,25.64355
-2.425249,-1.085081,-0.5021651,602.9769,6.876504,25.67978
-2.373363,-1.064229,-0.440798,602.7451,6.8791,25.65793
-2.333948,-1.027646,-0.4436671,602.883,6.893818,25.67258
-2.246582,-0.9485626,-0.4347119,599.6656,7.333313,25.61246
-1.7589,-1.081047,-0.1568406,599.6357,7.387647,25.61639
-1.685486,-1.042488,0.2100845,600.0045,7.34392,25.62271
-2.160804,-0.7339967,0.1389075,600.3406,7.371527,25.61749
-2.185714,-0.8346971,-0.3277813,600.686,7.099391,25.64203
-2.144637,-0.9823185,-0.2040421,600.1097,7.374162,25.61148
-2.064922,-0.9310262,-0.3591278,602.2258,6.999601,25.68872
-1.965422,-0.903287,-0.2413978,602.7094,6.953146,25.68839
-2.012843,-0.8415946,-0.2808015,602.2872,7.010724,25.72232
-1.882749,-0.9267824,-0.2915288,601.2148,7.1331,25.69385
-2.03816,-1.081431,-0.07023334,597.2551,7.751714,25.50885
-1.970065,-0.9746889,0.07367501,596.988,7.750861,25.53165
-1.872717,-1.104844,-0.147278,600.7538,7.18489,25.70038
-2.022702,-0.9893087,-0.1377599,602.3125,7.026693,25.72772
-1.979851,-0.819899,-0.03611621,602.4813,7.048213,25.74188
-1.943305,-0.9064502,-0.168115,602.4494,7.013585,25.73434
-2.248707,-1.139985,-0.2869678,601.1432,7.179528,25.73297
-2.075026,-1.055811,-0.3601445,600.2744,7.225142,25.74017
-2.06935,-0.9459704,-0.4900419,599.9319,7.292431,25.72198
-1.993261,-0.9861488,-0.4038962,600.1159,7.331888,25.72382
-2.00056,-0.727676,-0.4237733,600.7307,7.198506,25.72174
-1.993771,-0.8216293,-0.4411629,600.7371,7.170803,25.71497
-1.947889,-0.8135083,-0.3840749,601.8649,7.077723,25.70035
-1.985236,-0.7907586,-0.1037335,602.1172,7.079604,25.72589
-1.815763,-1.169501,-0.1480216,601.8555,7.107792,25.73459
-1.932211,-1.144169,-0.186682,601.5903,7.136492,25.74908
-1.650413,-1.011413,-0.2227126,601.3683,7.128846,25.76248
-1.72083,-1.206313,-0.3826288,601.2248,7.176634,25.7554
-1.6922,-0.9786455,-0.505648,600.9501,7.213391,25.73926
-1.594221,-0.7469446,-0.6014948,600.5541,7.266247,25.73358
-1.527342,-0.6511269,-0.4522774,600.0515,7.298753,25.74695
-1.848514,-0.6966147,-0.4456459,599.8068,7.372137,25.68286
-1.670254,-1.196835,-0.4836165,599.7472,7.366801,25.68704
-1.447942,-1.20728,-0.4809453,600.2869,7.297298,25.71011
-1.355538,-1.307594,-0.7191527,600.1599,7.309257,25.72928
-1.029116,-0.9833348,-0.6926737,600.3278,7.336383,25.69525
-0.9984179,-1.044537,-0.2827754,600.0146,7.338912,25.7041
-1.166009,-0.7579786,-0.6587268,599.4855,7.396119,25.72345
-0.8390582,-0.9600818,-0.7044087,599.4883,7.396795,25.68024
-0.4476473,-1.150608,-0.2581688,599.3937,7.377539,25.66544
-0.7508547,-0.5596069,-0.3120528,599.6636,7.360252,25.70871
-0.7493532,-0.3669287,-0.3495018,599.5374,7.392225,25.71164
-0.8493914,-0.3968868,-0.5383169,599.6705,7.411412,25.69214
-1.390535,-0.2897057,-0.5524445,599.4903,7.467656,25.67636
-1.474844,-0.2873635,-0.4953496,599.5294,7.456189,25.6694
-1.073025,-0.5300637,-0.4926637,600.3011,7.348141,25.70654
-1.035972,-0.6967503,-0.7121472,599.8409,7.397413,25.66583
-1.066069,-0.4337847,-0.3282787,599.0689,7.494882,25.68076
-0.8944513,-0.4081913,-0.3314553,599.2665,7.451713,25.67053
-1.101768,-0.6568412,-0.1777404,598.943,7.476932,25.67676
-1.084001,-0.748572,0.001652779,599.2434,7.438498,25.70749
-0.8971916,-0.9692482,-0.1088866,599.6297,7.344795,25.7149
-1.128678,-0.8094398,-0.4152,601.0395,7.185642,25.75079
-1.00585,-0.8682962,-0.5210774,601.2939,7.179817,25.74274
-0.8885294,-0.6563275,-0.4049214,601.1519,7.185474,25.73593
-0.7953879,-0.4061671,-0.4127099,601.4164,7.247407,25.73367
-0.6858108,-0.464801,-0.2864199,600.0865,7.496411,25.65631
-0.6397665,-0.4153183,-0.1147634,599.6957,7.537173,25.65808
-1.100129,-0.1720424,-0.5423529,599.5417,7.646283,25.56967
-1.260773,-0.368254,-0.3103393,599.1752,7.660988,25.58801
-1.251029,-0.6098493,-0.2090436,599.3838,7.552639,25.61029
-1.312493,-0.4196917,0.04400061,599.3588,7.613818,25.57056
-1.09042,-0.3690583,-0.4122417,600.2523,7.469185,25.63611
-0.9499811,-0.2248124,-0.6388029,601.2498,7.248763,25.69931
-0.9626057,-0.218214,-0.3301575,601.238,7.215252,25.72174
-0.8775623,0.1143645,0.003628127,601.0663,7.304714,25.72241
-0.5829275,-0.2654197,0.2545452,600.0129,7.42754,25.70108
-0.1843716,-0.4983226,0.1318065,600.3,7.417489,25.71085
-0.3055972,-0.6035715,0.07864141,600.0519,7.474828,25.63541
-0.4209083,-0.7726062,0.2130774,599.746,7.495955,25.64832
-0.7101853,-0.9039884,0.1148677,599.9642,7.576586,25.62537
-0.6475761,-0.6563879,-0.2561014,600.0665,7.456294,25.67569
-0.7612364,-0.8795437,0.002980298,600.4445,7.410945,25.68991
-0.7138412,-0.6812212,0.3954639,600.5267,7.347085,25.71219
-0.4183655,-1.003848,0.3595393,600.6658,7.230326,25.75299
-0.4803627,-0.8773182,0.1875,600.4039,7.272553,25.77545
-0.3733304,-0.9737409,0.417561,600.1153,7.392843,25.72891
-0.2492321,-0.737235,0.5127386,599.8137,7.546341,25.62653
-0.3609561,-0.5950127,0.6260371,599.5081,7.64656,25.61511
-0.3910427,-0.4576734,0.3998186,599.4044,7.689036,25.59583
-0.3885519,-0.4865392,0.5026053,599.5002,7.68392,25.60153
-0.2397338,-0.4835341,0.5884884,599.7259,7.818799,25.57462
-0.2551635,-0.262581,0.5137763,599.6589,7.829356,25.56091
-0.2742026,-0.2222515,0.2538062,599.2622,7.725941,25.62521
-0.3774706,-0.2594615,0.2662371,599.236,7.73386,25.60733
-0.4056313,-0.2219345,0.2560266,599.0576,7.641878,25.61917
-0.539491,-0.2643327,0.2154012,599.1221,7.604374,25.62299
-0.5761911,-0.1290714,0.1046823,599.4766,7.623528,25.57452
-0.6622262,-0.2329845,0.01823231,599.7422,7.655063,25.58951
-0.5090789,-0.2472179,0.03730412,600.1126,7.463702,25.69849
-0.4610884,-0.2466567,0.06109224,600.0876,7.375401,25.73093
-0.3869189,-0.2838315,0.2042944,599.7188,7.471498,25.73715
-0.3473628,-0.2265773,0.1745788,599.688,7.521091,25.72025
-0.4236992,0.04835907,0.03284768,599.6764,7.527384,25.69888
-0.6223185,0.09038392,-0.2036017,599.3171,7.577386,25.72787
-0.4819301,-0.03473365,-0.1113066,598.8012,7.643844,25.7468
-0.9775251,0.3888554,-0.2766157,598.1642,7.690493,25.7171
-0.8518533,0.4699821,-0.2004312,598.7234,7.610129,25.72571
-0.6477655,0.3169756,-0.141819,598.8746,7.605885,25.76917
-0.3944116,0.5313472,0.1344671,599.0046,7.620476,25.70959
-0.5598487,0.3434727,0.120868,599.1604,7.63864,25.67416
-0.4782449,0.3512231,0.1672304,599.0052,7.674774,25.67761
-0.6937045,0.4842938,0.2165577,598.9002,7.682217,25.66776
-0.6270344,0.4646001,0.1700933,598.8137,7.681765,25.63449
-0.7803891,0.3162669,0.2916201,598.9073,7.681911,25.63388
-0.8457539,0.3603942,0.2096073,598.9028,7.682278,25.64508
-0.7779378,0.2327493,0.08669569,598.87,7.692408,25.63251
-0.7137462,0.3014814,0.05108525,598.9042,7.695372,25.66974
-0.676266,0.2308899,0.1079622,599.0449,7.721611,25.60052
-0.6931618,0.06943801,-0.01753442,598.6855,7.829119,25.56998
-0.6247067,0.1156431,0.1342428,598.8985,7.816934,25.59085
-0.9917518,-0.1734316,-0.1938555,598.2098,7.625674,25.69031
-1.136718,-0.2514126,-0.1537918,598.5803,7.659039,25.65891
-0.970926,-0.07254563,-0.3084958,598.9308,7.621005,25.6684
-0.7145001,-0.03870299,-0.0719895,598.5764,7.709002,25.62799
-0.8178362,0.1015723,-0.2103559,598.2559,7.739038,25.65988
-0.6689231,0.05398819,0.09447454,598.2379,7.732717,25.69189
-0.4858262,0.3405986,0.3513502,598.8433,7.771843,25.63513
-0.3917975,0.2090633,0.2991724,598.8576,7.746008,25.6481
-0.5593335,0.2021333,0.1874073,598.808,7.844781,25.64081
